2026-04-14 20:57:34,988 - madqn - INFO - train_madqn.py:19 - 
2026-04-14 21:01:06,516 - madqn - DEBUG - train_madqn.py:93 - Iter 2 Ep 34 | TotalReturn=52.40 | AgentReturns=[A1:17.81, A2:8.76, A3:12.81, A4:13.03] | Epsilon=0.100
2026-04-14 21:01:08,657 - madqn - DEBUG - train_madqn.py:93 - Iter 2 Ep 35 | TotalReturn=49.32 | AgentReturns=[A1:16.28, A2:9.00, A3:11.60, A4:12.44] | Epsilon=0.100
2026-04-14 21:01:10,215 - madqn - DEBUG - train_madqn.py:93 - Iter 2 Ep 36 | TotalReturn=48.20 | AgentReturns=[A1:13.57, A2:10.94, A3:12.37, A4:11.32] | Epsilon=0.100
2026-04-14 21:01:12,425 - madqn - DEBUG - train_madqn.py:93 - Iter 2 Ep 37 | TotalReturn=50.06 | AgentReturns=[A1:13.42, A2:9.64, A3:13.80, A4:13.20] | Epsilon=0.100
2026-04-14 21:01:14,321 - madqn - DEBUG - train_madqn.py:93 - Iter 2 Ep 38 | TotalReturn=47.10 | AgentReturns=[A1:14.60, A2:9.15, A3:13.52, A4:9.83] | Epsilon=0.100
2026-04-14 21:01:16,377 - madqn - DEBUG - train_madqn.py:93 - Iter 2 Ep 39 | TotalReturn=45.57 | AgentReturns=[A1:11.85, A2:10.17, A3:11.12, A4:12.43] | Epsilon=0.100
2026-04-14 21:01:17,977 - madqn - DEBUG - train_madqn.py:93 - Iter 2 Ep 40 | TotalReturn=47.68 | AgentReturns=[A1:11.85, A2:11.79, A3:13.98, A4:10.06] | Epsilon=0.100
2026-04-14 21:01:21,962 - madqn - DEBUG - train_madqn.py:93 - Iter 2 Ep 41 | TotalReturn=43.25 | AgentReturns=[A1:9.13, A2:10.26, A3:12.06, A4:11.80] | Epsilon=0.100
2026-04-14 21:01:24,367 - madqn - DEBUG - train_madqn.py:93 - Iter 2 Ep 42 | TotalReturn=48.04 | AgentReturns=[A1:12.70, A2:9.65, A3:13.43, A4:12.26] | Epsilon=0.100
2026-04-14 21:01:26,006 - madqn - DEBUG - train_madqn.py:93 - Iter 2 Ep 43 | TotalReturn=50.39 | AgentReturns=[A1:16.83, A2:8.72, A3:13.62, A4:11.22] | Epsilon=0.100
2026-04-14 21:01:28,614 - madqn - DEBUG - train_madqn.py:93 - Iter 2 Ep 44 | TotalReturn=52.21 | AgentReturns=[A1:15.59, A2:9.77, A3:14.00, A4:12.86] | Epsilon=0.100
2026-04-14 21:01:30,559 - madqn - DEBUG - train_madqn.py:93 - Iter 2 Ep 45 | TotalReturn=50.12 | AgentReturns=[A1:13.43, A2:10.84, A3:14.22, A4:11.62] | Epsilon=0.100
2026-04-14 21:01:32,845 - madqn - DEBUG - train_madqn.py:93 - Iter 2 Ep 46 | TotalReturn=48.17 | AgentReturns=[A1:9.85, A2:11.69, A3:13.60, A4:13.03] | Epsilon=0.100
2026-04-14 21:01:34,708 - madqn - DEBUG - train_madqn.py:93 - Iter 2 Ep 47 | TotalReturn=48.92 | AgentReturns=[A1:11.86, A2:10.84, A3:13.20, A4:13.03] | Epsilon=0.100
2026-04-14 21:01:36,220 - madqn - DEBUG - train_madqn.py:93 - Iter 2 Ep 48 | TotalReturn=51.56 | AgentReturns=[A1:14.77, A2:9.56, A3:14.04, A4:13.20] | Epsilon=0.100
2026-04-14 21:01:37,823 - madqn - DEBUG - train_madqn.py:93 - Iter 2 Ep 49 | TotalReturn=51.02 | AgentReturns=[A1:15.36, A2:10.12, A3:13.31, A4:12.23] | Epsilon=0.100
2026-04-14 21:01:39,778 - madqn - DEBUG - train_madqn.py:93 - Iter 2 Ep 50 | TotalReturn=44.64 | AgentReturns=[A1:10.75, A2:8.49, A3:12.21, A4:13.20] | Epsilon=0.100
2026-04-14 21:01:39,778 - madqn - INFO - train_madqn.py:38 - ---------- Iteration 3/5 开始 ----------
2026-04-14 21:01:42,730 - madqn - DEBUG - train_madqn.py:93 - Iter 3 Ep 1 | TotalReturn=-15.40 | AgentReturns=[A1:-28.14, A2:0.13, A3:3.60, A4:9.00] | Epsilon=0.475
2026-04-14 21:01:51,535 - madqn - DEBUG - train_madqn.py:93 - Iter 3 Ep 2 | TotalReturn=-24.93 | AgentReturns=[A1:-42.58, A2:4.72, A3:4.71, A4:8.22] | Epsilon=0.451
2026-04-14 21:01:54,771 - madqn - DEBUG - train_madqn.py:93 - Iter 3 Ep 3 | TotalReturn=10.25 | AgentReturns=[A1:-12.48, A2:1.49, A3:11.63, A4:9.61] | Epsilon=0.429
2026-04-14 21:01:58,405 - madqn - DEBUG - train_madqn.py:93 - Iter 3 Ep 4 | TotalReturn=-21.26 | AgentReturns=[A1:-35.64, A2:-5.14, A3:10.21, A4:9.31] | Epsilon=0.407
2026-04-14 21:02:01,425 - madqn - DEBUG - train_madqn.py:93 - Iter 3 Ep 5 | TotalReturn=4.82 | AgentReturns=[A1:-19.53, A2:6.11, A3:7.55, A4:10.69] | Epsilon=0.387
2026-04-14 21:02:04,764 - madqn - DEBUG - train_madqn.py:93 - Iter 3 Ep 6 | TotalReturn=14.20 | AgentReturns=[A1:-5.51, A2:-2.58, A3:12.89, A4:9.40] | Epsilon=0.368
2026-04-14 21:02:07,667 - madqn - DEBUG - train_madqn.py:93 - Iter 3 Ep 7 | TotalReturn=17.77 | AgentReturns=[A1:-9.02, A2:3.58, A3:10.43, A4:12.79] | Epsilon=0.349
2026-04-14 21:02:12,272 - madqn - DEBUG - train_madqn.py:93 - Iter 3 Ep 8 | TotalReturn=6.12 | AgentReturns=[A1:-23.37, A2:6.80, A3:12.23, A4:10.47] | Epsilon=0.332
2026-04-14 21:02:14,674 - madqn - DEBUG - train_madqn.py:93 - Iter 3 Ep 9 | TotalReturn=20.00 | AgentReturns=[A1:-6.49, A2:2.29, A3:11.80, A4:12.40] | Epsilon=0.315
